Executor;ID;Expression;Time
BParser SSE;25;tan(v1);0.23304950000000002
BParser SSE;26;tanh(v1);0.281943
BParser SSE;27;atan(v1);0.1879595
BParser SSE;28;ceil(v1);0.0351325
BParser SSE;29;floor(v1);0.03542
BParser SSE;30;isnan(v1);0.016252950000000002
BParser SSE;31;isinf(v1);0.02118495
BParser SSE;32;sgn(v1);0.02332735
BParser SSE;33;atan2(v1, v2);0.374478
BParser SSE;34;maximum(v1, v2);0.022614000000000002
BParser SSE;35;minimum(v1, v2);0.022765300000000002
BParser SSE;36;v1 % v2;0.0630865
BParser SSE;37;v1 ** v2;0.985271
BParser SSE;38;v3 if v1 == v2 else v4;0.06911155
BParser SSE;39;cv1 + v1;0.0207725
BParser SSE;40;cs1 - v1;0.0208589
BParser SSE;41;cs1 * v1;0.020803549999999997
BParser SSE;42;cv1 / v1;0.0427806
BParser SSE;43;v1 + v2 + v3 + v4;0.06342020000000001
BParser SSE;44;3 * v1 + cs1 * v2 + v3 + 2.5 * v4;0.125718
BParser no vectorization;0;-v1;0.02566645
BParser no vectorization;1;v1 + v2;0.0368389
BParser no vectorization;2;v1 - v2;0.036643049999999996
BParser no vectorization;3;v1 * v2;0.036877999999999994
BParser no vectorization;4;v1 / v2;0.0504284
BParser no vectorization;5;(v1 == v2);0.07189005000000001
BParser no vectorization;6;v1 != v2;0.0715498
BParser no vectorization;7;v1 < v2;0.07014414999999999
BParser no vectorization;8;v1 <= v2;0.0697261
BParser no vectorization;9;v1 > v2;0.07050825
BParser no vectorization;10;v1 >= v2;0.0700031
BParser no vectorization;11;not (v1 == v2);0.10063785
BParser no vectorization;12;v1 or v2;0.0362918
BParser no vectorization;13;v1 and v2;0.03622815
BParser no vectorization;14;abs(v1);0.025397000000000003
BParser no vectorization;15;sqrt(v1);0.0814712
BParser no vectorization;16;exp(v1);0.26768749999999997
BParser no vectorization;17;log(v1);0.22272399999999998
BParser no vectorization;18;log10(v1);0.370259
BParser no vectorization;19;sin(v1);0.527018
BParser no vectorization;20;sinh(v1);0.355922
BParser no vectorization;21;asin(v1);0.3549795
BParser no vectorization;22;cos(v1);0.5749825
BParser no vectorization;23;cosh(v1);0.3233905
BParser no vectorization;24;acos(v1);0.35733000000000004
BParser no vectorization;25;tan(v1);0.6797664999999999
BParser no vectorization;26;tanh(v1);0.12188850000000001
BParser no vectorization;27;atan(v1);0.3130265
BParser no vectorization;28;ceil(v1);0.0734703
